track_id,name,artist,album,release_year,release_date,release_date_precision,disc_number,track_number,total_tracks,explicit,popularity,external_id,duration_ms,preview_url,play_count
2p0YyYewSDEcyqoDidXh9G,修羅場 - シングル,Tokyo Incidents,修羅場,2005.0,2005-01-01,year,1,1,3,False,34,JPTO00502367,252493,https://p.scdn.co/mp3-preview/678a3826ef7abac44fa16136ac3a0d620bf3736f,5682673
5YQVUZqMEPJdb2bTsXlwfC,CANDY,Mr.Children,I LOVE U,2005.0,2005-09-21,day,1,7,13,False,51,JPTF00503005,283960,https://p.scdn.co/mp3-preview/a81bf5c23bd3055eaa077cfee270d1c6dd639490,5627819
0lXJgm2z4D0xplGkpSylwE,南風,Remioromen,南風,2005.0,2005-02-09,day,1,1,3,False,34,JPVI00456990,243266,https://p.scdn.co/mp3-preview/1dbbb74fd64788d240a7f64884f5baff929c3d3a,5606227
4bbnwREpRheytsCAFTDdAc,SMILY,Ai Otsuka,SMILY/ビー玉,2005.0,2005-05-11,day,1,1,4,False,21,JPB600527901,211133,https://p.scdn.co/mp3-preview/e1df7bb60786ef8c1a632f57e8de8a69f630ab0e,5591358
3S78JYV8atqC3wiRDoFUwW,PRIDE,HIGH and MIGHTY COLOR,G∞VER,2005.0,2005-09-14,day,1,3,11,False,46,JPU900401541,258066,https://p.scdn.co/mp3-preview/5b34265319cd68b6a45fe26028c9c149bfaa1371,5503642
6CswwVPYPGyGaLbXcXMlec,Space Sonic,ELLEGARDEN,Space Sonic,2005.0,2005-12-07,day,1,1,3,False,28,JPF350600001,209160,https://p.scdn.co/mp3-preview/53aefcfaf433db221fc5c587508f2e078765acf2,5424592
6nfyL4WxYN95nH4OTtv04H,未来,Mr.Children,四次元 Four Dimensions,2005.0,2005-06-29,day,1,1,5,False,24,JPTF00501001,320360,https://p.scdn.co/mp3-preview/4b0652b9330bbb666bc48a83be2ccb10c107fc31,5217661
6vpLXHSZEjSNIaZ6GS85Cn,CHANCE!,UVERworld,CHANCE!,2005.0,2005-01-01,year,1,1,4,False,24,JPSR00502181,271240,https://p.scdn.co/mp3-preview/8a485c8daa416f14ac2e8a6b83b882fa77d7af0d,5212467
0WoXeNdLmyCETwSBO6kJfA,プラネタリウム,BUMP OF CHICKEN,プラネタリウム,2005.0,2005-07-21,day,1,1,2,False,29,JPTF00501901,336560,https://p.scdn.co/mp3-preview/6555e75463b74e7ad302edd339ca2c155a7544cf,5171200
71rTnNHsACMIBeyFhJ5MYV,素晴らしき世界,ARASHI,One,2005.0,2005-08-03,day,1,6,14,False,48,JPQ400500700,253928,https://p.scdn.co/mp3-preview/cde456d1ac95cbe8e7a80b218b7318fdcc86b442,5168351
79bTJPXJYGD9syzG3g4MUl,Red Hot,ELLEGARDEN,RIOT ON THE GRILL,2005.0,2005-04-20,day,1,1,10,False,46,JPA790600630,173746,https://p.scdn.co/mp3-preview/654385fda74b14b1ce9e9a6c5f41b842f32660bf,5010671
3euQ2mFq7yMowvspviacCD,ひとりじゃない(DEEN The Best ｷｾｷ),DEEN,DEEN The Best キセキ,2005.0,2005-01-01,year,1,3,15,False,42,JPBV00500425,282186,https://p.scdn.co/mp3-preview/56d0a51c879e021cf121037db4ace4deed7cdb2d,4808408
7lEPsTAJ7PeBtyPApCsfQ4,feel my soul,YUI,feel my soul,2005.0,2005-01-01,year,1,1,4,False,22,JPSR00402926,230693,https://p.scdn.co/mp3-preview/87895cb4cdeab1ea04f58a60f0d44d02760fd85f,4690136
6em2W7rB1YRZDUTVfKV4mA,モンスター,ELLEGARDEN,RIOT ON THE GRILL,2005.0,2005-04-20,day,1,2,10,False,46,JPA790600631,197586,https://p.scdn.co/mp3-preview/5649fac44df95a32917ed309de80fffd5e38c98f,4591869
0wn0sGjH23vLryPIYGMJre,STEP you,Ayumi Hamasaki,STEP you / is this LOVE?,2005.0,2005-04-20,day,1,1,4,False,26,JPB600527501,262766,https://p.scdn.co/mp3-preview/c076f5706d2ecd747d39be953d099751f9c386cf,4356455
4HDRjd9xOD6SuxVwkYYR3g,Be My Last,Hikaru Utada,Be My Last,2005.0,2005-09-28,day,1,1,1,False,23,JPTO00501630,272413,https://p.scdn.co/mp3-preview/1b71ba27619c5b47ceea5ea37e762706c38ed1e2,4352803
6x4ug2EhT6AN4BtlTpqT3U,ブルートレイン,ASIAN KUNG-FU GENERATION,ブルートレイン,2005.0,2005-11-30,day,1,1,4,False,26,JPKS00501441,262360,https://p.scdn.co/mp3-preview/665e43c8d0634ff46ce6fa7e248cb39401bf4891,4237042
1ILy4V5o5D3RzmhQLchTu3,Way of Difference,GLAY,WHITE ROAD,2005.0,2005-01-19,day,1,2,14,False,46,JPZ921101187,298093,https://p.scdn.co/mp3-preview/7e478d380f1c711264b4086d7df36493cf45b737,4212227
6RfrJJlR44pkqqQ1LgME1c,supernova,BUMP OF CHICKEN,supernova/カルマ,2005.0,2005-11-23,day,1,1,2,False,27,JPTF00504701,371480,https://p.scdn.co/mp3-preview/1319af4d87dd3ce2a02055581806d48efddcaf21,4135971
7wHKu2PRfrDbtkX0hbaMz2,ドライブ,Ketsumeishi,ケツノポリス4,2005.0,2005-06-29,day,1,1,14,False,43,JPTF00412701,378533,https://p.scdn.co/mp3-preview/b0767baa3db189b2c85ef3db9652d7144515025d,4044216
2xYTDB8mQW6x6Y0LK6J4Sc,EXIT,EXILE,EXIT,2005.0,2005-08-24,day,1,1,3,False,27,JPB600546801,275100,https://p.scdn.co/mp3-preview/a6c2988704f446d443dfe9fc5e6a55a97160cc4c,4040452
10o18rjq7wEKZsjnBgncrw,叙情詩,L'Arc-en-Ciel,叙情詩,2005.0,2005-01-01,year,1,1,4,False,20,JPKS00500341,311066,https://p.scdn.co/mp3-preview/c885cfc05300fa8e5c98a53ebfece69cde781d33,3889859
77SMrOpc1xJp3ubn9O7IT5,青空のナミダ,Hitomi Takahashi,青空のナミダ,2005.0,2005-01-01,year,1,1,4,False,35,JPSR00502641,271720,https://p.scdn.co/mp3-preview/b3affb9ed432cc922d5f2bcf3dff6392ae7c3629,3855938
5fEVHZXvkFmzA59csUBgXZ,夏を待つセイル (帆)のように,ZARD,星のかがやきよ/夏を待つセイル（帆）のように,2005.0,2005-04-20,day,1,2,2,False,48,JPC400501102,273447,https://p.scdn.co/mp3-preview/085165427fea1232db66ae1895a54e1adada7f02,3796680
4Cp6bLzWRk72OcnXsLiC5Z,僕たちの行方,Hitomi Takahashi,僕たちの行方,2005.0,2005-01-01,year,1,1,4,False,41,JPSR00500641,273320,https://p.scdn.co/mp3-preview/af036f396af098342bc6f0c5d4ba5555d317fb29,3737279
0ZHWFqeBZz9DJB3l8G8UJo,Marry Me,ELLEGARDEN,RIOT ON THE GRILL,2005.0,2005-04-20,day,1,4,10,False,43,JPF350700049,169186,https://p.scdn.co/mp3-preview/af3012980274f56a64558b4bec83a4ccde3e2054,3721620
5AICBXRwUtpZI3SvkQ3k5O,DOGFIGHT,m.o.v.e,BOULDER,2005.0,2005-01-26,day,1,2,13,False,34,JPB600484502,258533,https://p.scdn.co/mp3-preview/7f55aff707d8547ba0f3f407366a545e676c2bbe,3583614
45Q2udMM1fkKf9Z01r06qE,ジョバイロ,PornoGraffitti,ジョバイロ／DON'T CALL ME CRAZY,2005.0,2005-11-16,day,1,1,3,False,35,JPU900501848,261333,https://p.scdn.co/mp3-preview/1f1e82f497a61d3d1417e422794f8e13bcf1f9cd,3558219
7AjdUDbMMeWRWEb55322cg,and I love you,Mr.Children,四次元 Four Dimensions,2005.0,2005-06-29,day,1,2,5,False,17,JPTF00501002,304533,https://p.scdn.co/mp3-preview/a54368110d328068b5ebc7bc85a4f484e87866d4,3547363
4pzSpUEliwrQAHakmcmTr7,きみの て,Every Little Thing,きみの て,2005.0,2005-10-26,day,1,1,4,False,22,JPB600559801,290373,https://p.scdn.co/mp3-preview/b1bdb3ecbe9bad0eab10a72cc6b508fc618eb882,3477433
4Y6qtft7tEIl1B24cx5BCk,星のかがやきよ,ZARD,星のかがやきよ/夏を待つセイル（帆）のように,2005.0,2005-04-20,day,1,1,2,False,45,JPC400501101,227261,https://p.scdn.co/mp3-preview/685a213e69f96abc871bd3219fc14fe360bf5ebc,3433474
0apsZ1gGGwEGKBUrn8J8RO,fairyland,Ayumi Hamasaki,fairyland,2005.0,2005-08-03,day,1,1,6,False,45,JPB600546401,316633,https://p.scdn.co/mp3-preview/ef1b5f434a75f6b1e71d6f3cbaea1fef32427517,3301063
6fzGwty2G77AamBQ2JanRN,Worlds end,Mr.Children,I LOVE U,2005.0,2005-09-21,day,1,1,13,False,39,JPTF00503001,329533,https://p.scdn.co/mp3-preview/1b5713a373f4cd8c362ed5b30d099146318c2b96,3281781
3613Qz6kjR4A4ou9vuismT,ネオメロドラマティック,PornoGraffitti,ネオメロドラマティック/ROLL,2005.0,2005-03-02,day,1,1,3,False,23,JPU900500161,234400,https://p.scdn.co/mp3-preview/fb0e9c4f0aff79446ec42dc81c4afd71f478c248,3238806
5MzRjrKRyYhVdzHs58oauA,Falco-ファルコ-,Hitomi Shimatani,Heart&Symphony,2005.0,2005-10-12,day,1,2,12,False,44,JPB600536301,214733,https://p.scdn.co/mp3-preview/6367e9e1c23946da3d9855c150956fd612820d9f,3223039
6mOdPbbVcDuGDotNo3bHtC,夜風,Lamp,木洩陽通りにて,2005.0,2005-05-25,day,1,6,8,False,46,JPG100500914,341800,https://p.scdn.co/mp3-preview/b0a54d883c32cfa08cc2d1067cce4d0568d105ff,3196098
2xK1v3At5MhW0sdyUp4Uc6,Tomorrow's way,YUI,Tomorrow's way,2005.0,2005-01-01,year,1,1,4,False,18,JPSR00500925,288200,https://p.scdn.co/mp3-preview/b8daa01432d1566ae3e1092bb590f493f6c63f7b,3177641
1t3guvayPqGXPMjedQ3anA,そばにいて,Ketsumeishi,ケツノポリス4,2005.0,2005-06-29,day,1,4,14,False,43,JPTF00405502,424066,https://p.scdn.co/mp3-preview/c5158b5ad07fa157070b0850fc3b5012dd77c386,3172331
3TU7TI4Ho0b674YwwGGB8p,夏の終わりのハーモニー（2005LIVE）,Koji Tamaki,LIVE!!「今日というこの日を生きていこう」,2005.0,2005-07-27,day,1,22,25,False,44,JPSR00501502,291093,https://p.scdn.co/mp3-preview/557ef83570963203e339412039d47aabeadab5f3,3002976
0Z2ZuiZ9kxO5zqxrPLcBUV,Passion - after the battle,Hikaru Utada,Passion,2005.0,2005-12-14,day,1,2,2,False,37,JPTO00502560,357826,https://p.scdn.co/mp3-preview/ec9e2ec090103dd883fd1a3cadaff3e2d359def1,2997676
2H2eM8StBnOLOzRI0rZ7G2,Wings of Words,CHEMISTRY,Wings of Words,2005.0,2005-01-01,year,1,1,4,False,44,JPN100500621,266666,https://p.scdn.co/mp3-preview/46859e21b1edbcd499ecfa9b17662f5fcfa95495,2971576
1ZtS1OW0HhImwcJqbgR72E,Killing Me,L'Arc-en-Ciel,AWAKE,2005.0,2005-01-01,year,1,5,12,False,28,JPKS00401681,241093,https://p.scdn.co/mp3-preview/45fd1015bc0101a87d767fdad6dc80cfb16159a2,2930544
1NDnXiWivIHTnVRZUXpz1c,恋する気持ち,Mihimaru GT,恋する気持ち／YES,2005.0,2005-11-23,day,1,1,4,False,16,JPPO00522080,316373,https://p.scdn.co/mp3-preview/25136a6e2b17bfebe40441096c626faac0349dbe,2864640
4ZUfWINcGVsjEICMiRd0lN,月のしずく／RUI（Bonus Track）,Ko Shibasaki,蜜,2005.0,2005-07-01,day,1,12,12,False,42,JPPO00401880,284360,https://p.scdn.co/mp3-preview/e25258205d8e6d8bdbb54c443a9eacab695f7e33,2845912
6RSkbw6YLI3QNZsFjnKaJ8,ランニングハイ,Mr.Children,四次元 Four Dimensions,2005.0,2005-06-29,day,1,3,5,False,22,JPTF00501003,318493,https://p.scdn.co/mp3-preview/b789e4bd9dfa9a7ac28bdc870fc4bda7213ecd0d,2828260
1Wy03yAj72MppXCDNYWNYv,まっ白,Kazumasa Oda,そうかな,2005.0,2005-01-01,year,1,1,11,False,41,JPFH00500013,263866,https://p.scdn.co/mp3-preview/d8c5d804d646f9a4f1bd7b63ea5d2464b7d798d2,2009048
1UoomJbzfd0jCu5xfjByYa,君がくれたもの,Home Made Kazoku,〜Heartful Best Songs〜　“Thank You!!”,2005.0,2005-01-01,year,1,6,16,False,37,JPKS00701945,279226,https://p.scdn.co/mp3-preview/6cf2ef16626f995e88612ced50da578e9e9fdf90,1967766
50bh4yTCzDAhqfAW1I7MaQ,木洩陽の季節,Lamp,木洩陽通りにて,2005.0,2005-05-25,day,1,2,8,False,41,JPG100500910,258573,https://p.scdn.co/mp3-preview/fbd0a51ed18f42682234c742b560ff31f1f6a9ce,1928275
5Q2xFmSjxIlfzO0FJXLtb9,跳べ,Mr.Children,I LOVE U,2005.0,2005-09-21,day,1,11,13,False,32,JPTF00503007,399400,https://p.scdn.co/mp3-preview/fa3ec45a01f4eadd8dd597f08b915f1be03ea6cc,1844161
4TgFbOi9ZZxelaSuESGzCh,三国駅,aiko,三国駅,2005.0,2005-02-16,day,1,1,4,False,32,JPPC00401785,307160,https://p.scdn.co/mp3-preview/100b7b8d4b6a151dfef5226b1f5eacae4beb8bd4,1818016
5QgjgdfWTGVuGJCuqPY4sy,化粧直し,Tokyo Incidents,大人,2005.0,2005-01-01,year,1,3,11,False,37,JPTO00502629,303440,https://p.scdn.co/mp3-preview/b437089b14257d4cc2f93f22f8f9e083b8676726,1793828
3EFFhKYnIBrj1u6yp2d6E4,Mr. Feather,ELLEGARDEN,Space Sonic,2005.0,2005-12-07,day,1,3,3,False,37,JPF350600003,217106,https://p.scdn.co/mp3-preview/9756c32b1b885a357990be25db4ed3951ca3f3a4,1686980
2qAHvBTsv1Ab2ZZ9kMXujr,キレイだ,Sukima Switch,空創クリップ,2005.0,2005-07-20,day,1,7,11,False,35,JPBV00500244,225120,https://p.scdn.co/mp3-preview/9f0410e2e34ab542139713b7ffb8fc3b4924ff16,1528656
0zTGjs5Kyyl2xM775buQD3,ROLL,PornoGraffitti,ネオメロドラマティック/ROLL,2005.0,2005-03-02,day,1,2,3,False,15,JPU900500162,292706,https://p.scdn.co/mp3-preview/0e19ef2c3f48d1a4a70d7ed285da7c1943d20794,1314762
3rPNhQYlJov7QF2gMPCuuf,君さえいれば(DEEN The Best ｷｾｷ),DEEN,DEEN The Best キセキ,2005.0,2005-01-01,year,1,8,15,False,37,JPBV00500430,253053,https://p.scdn.co/mp3-preview/759f66715cdbc23bf0428b992873b3124359572a,1233879
67PXX9sjAxQq9z47gKx6qd,つづれ織り ～so far and yet so close～,GLAY,WHITE ROAD,2005.0,2005-01-19,day,1,14,14,False,40,JPZ921101199,322240,https://p.scdn.co/mp3-preview/2a3a0efedd508a264c76a11c5e62d77cfa93e459,1201329
6GpzwPjJUR3hEu9I9W8UmK,4REST,10-FEET,4REST,2005.0,2005-07-01,day,1,1,12,False,34,JPPO00506550,178946,https://p.scdn.co/mp3-preview/770d84d21b9496ba14ed35697b344a3a2779be97,1027887
2dyUUU1fiitsYa6JU835az,エル・ミラドール〜展望台の唄〜,nobodyknows+,5MC & 1DJ,2005.0,2005-11-02,day,1,10,12,False,33,JPN300500741,261665,https://p.scdn.co/mp3-preview/2766ad56a7825551869e82e3b3a13ed12fa380fd,973799
4UQHxXymkgw3gNfQHRpIkr,影踏み,Yo Hitoto,&,2005.0,2005-12-21,day,1,5,11,False,37,JPCO00502200,264226,https://p.scdn.co/mp3-preview/f6f2353b11b806effdd4ccfe473c7721ced84364,785347
5zUMvPXQ4g9DL5GYvbiJFo,キスをしようよ,YUKI,joy,2005.0,2005-02-23,day,1,10,13,False,31,JPES00402124,201373,https://p.scdn.co/mp3-preview/0a9b3d1dcb8a8368d73879463ec120da3c83bbb5,692668
5S3paEF93dF0Xk2uAeuKB8,抱きよせたい,Lamp,木洩陽通りにて,2005.0,2005-05-25,day,1,3,8,False,33,JPG100500911,246773,https://p.scdn.co/mp3-preview/bc5ae60cb92f8e890bfd6ad6a102d3203d716398,657965
4hBVUiUmtjlmeC8G0ysJY6,いつかのメリークリスマス ～「恋するハニカミ！」バージョン～,B'z,B'z The Best “Pleasure II”,2005.0,2005-11-30,day,1,6,16,False,30,JPBM00501141,314951,https://p.scdn.co/mp3-preview/9032407c452bad67b1678c48524a59195ff9b8a5,564521
5CJs6s3oRgxTmN4QJac9k2,明日の風,Masayoshi Yamazaki,YAMAZAKI MASAYOSHI the BEST / BLUE PERIOD,2005.0,2005-09-21,day,1,3,18,False,33,JPPO00004110,294813,https://p.scdn.co/mp3-preview/84899e4cef3c4fd064082ec193e80e657ec4189f,545614
2kBAYrnbgbsf6v6rrfl8jW,思い出だけではつらすぎる,Ko Shibasaki,蜜,2005.0,2005-07-01,day,1,6,12,False,16,JPPO00401820,337706,https://p.scdn.co/mp3-preview/3dd42cd89808510b6934c5bea19f1ac904918a61,532961
5lHn2lwIZSCbW6mf7n1n0P,Miracle Game,TUBE,TUBE,2005.0,2005-07-20,day,1,11,13,False,27,JPN300401561,243733,https://p.scdn.co/mp3-preview/0641f0eab0783a82683e7be67832290df1fbc29a,499463
5EZKFafObiuIb9q0bdXLC2,限りなき永遠(とわ)の愛,SOUTHERN ALL STARS,キラーストリート,2005.0,2005-10-05,day,1,15,30,False,35,JPVI00531420,279906,https://p.scdn.co/mp3-preview/6055a7a9c6931746ac6d608c7a7bd03a6c422b29,480999
6zPKOEFsxarIr1f6fW6Efi,テレポテーション,CAPSULE,L.D.K. Lounge Designers Killer,2005.0,2005-09-21,day,1,2,10,False,18,JPI800500077,275573,https://p.scdn.co/mp3-preview/11e4289032da7cd54e498eb77ae629039d8e397d,450332
69WNk5sXUceOciaDfP1qKa,No Lady No Life,Ketsumeishi,ケツノポリス4,2005.0,2005-06-29,day,1,7,14,False,29,JPTF00412705,304213,https://p.scdn.co/mp3-preview/b18a711d0adf615a5fc2c57a9086b32b2ff8d766,450020
55Mo8WlObXP9xaKptt9SUt,killer smile,VELTPUNCH,a huge mistake,2005.0,2005-10-05,day,1,1,13,False,25,JPD360600017,276493,https://p.scdn.co/mp3-preview/97948c3e543b667daddaa4bf3a875ab537c0ec37,444111
1Wh4W49GYwLkfCCtNG0q7Y,ごめんよ僕が馬鹿だった,SOUTHERN ALL STARS,キラーストリート,2005.0,2005-10-05,day,1,1,30,False,30,JPVI00531430,258093,https://p.scdn.co/mp3-preview/68c087284db6cd697365c42cfe4fd9949524c2f1,434809
7yh9gBBwsLQ5vPotSwJ6Xd,風見鶏,ARASHI,One,2005.0,2005-08-03,day,1,14,14,False,29,JPQ400500770,303334,https://p.scdn.co/mp3-preview/1a9ed09599718d108d1479e5a1ea657d98c9bda1,432703
1vAEPeNE5uyNlOns91fV7A,甘ったれクリーチャー,SPITZ,スーベニア,2005.0,2005-01-12,day,1,3,13,False,29,JPPO00428350,314933,https://p.scdn.co/mp3-preview/efe60ad9af86b919725609da16bcb9dd4c57395a,420972
0jXDj7rMREOqKvgQLgV9Kl,I BELIEVE,Hawaiian6,BEGINNINGS,2005.0,2005-08-06,day,1,11,11,False,35,JPH200500035,194800,https://p.scdn.co/mp3-preview/c62dcb34819be57daec4227fdb93c0efdff47955,419761
6DT4lFcj5dPn5DpWMhL53d,晴れ時計,GARNET CROW,晴れ時計,2005.0,2005-11-23,day,1,1,3,False,16,JPF500502149,251500,https://p.scdn.co/mp3-preview/2ffae3f9af62384142e6dd865b73b4f68988c13e,397757
2GQmI1OotrJomKupU4XAfS,奇跡,COLOR,RED ～Love is all around～,2005.0,2005-09-21,day,1,4,14,False,32,JPB600504702,313613,https://p.scdn.co/mp3-preview/4277423d684d6bc2fe8e57b1dc46d2d6dd156d95,395080
45DDmRbZp13KHmMeI9mRKP,Like This,DA PUMP,LEQUIOS,2005.0,2005-12-28,day,1,10,10,False,18,JPB600512301,257100,https://p.scdn.co/mp3-preview/112fde3d85b0861ff9dfc649e42ec8827f08bab3,363654
44vDoEAGQKNJrpaB9hiVEq,Nobody reason～ノアの方舟,m.o.v.e,BOULDER,2005.0,2005-01-26,day,1,4,13,False,19,JPB600484504,282633,https://p.scdn.co/mp3-preview/e9c1e7b6a005e025a5316fec3e8d0ab7bad39a5f,359869
43Z0xXgl29whHQdLz3LLUj,BUZZING,10-FEET,4REST,2005.0,2005-07-01,day,1,4,12,False,23,JPPO00424230,284746,https://p.scdn.co/mp3-preview/ecd736688878d502532986495103666f23c8bd5a,356788
5fxyoxEddaTziJzQgfwJyS,春の手紙,Taeko Onuki,One Fine Day,2005.0,2005-02-16,day,1,8,10,False,24,JPTO00402048,247573,https://p.scdn.co/mp3-preview/a147d63d2c173170a5a5674f6567b7c971fa4e2a,345415
73ZQ9I7bkIKLYiFTqnAnDB,Summer time cruisin' - Album Mix,COLOR,RED ～Love is all around～,2005.0,2005-09-21,day,1,3,14,False,30,JPB600543202,297960,https://p.scdn.co/mp3-preview/fc2efdc92a8b7ee6a3f6363a9734f89e775f55fd,335937
1F9Upl9Cb3bUiBrnc8DHqH,春夏秋冬,Remioromen,ether [エーテル],2005.0,2005-03-09,day,1,1,12,False,24,JPVI00504660,318706,https://p.scdn.co/mp3-preview/b58e62a0b66b50dfe4e21021d0744ccc78313fa7,317968
6yqSztX2gjUw9eym1nItMS,Birthday Song,Ai Otsuka,LOVE COOK,2005.0,2005-12-14,day,1,11,12,False,23,JPB600577906,227733,https://p.scdn.co/mp3-preview/e18792e3393bac19029db4cf4b6e531e159a014d,286246
5fBgwQPxgYb2ZmDYXscrYw,Special love,COLOR,RED ～Love is all around～,2005.0,2005-09-21,day,1,5,14,False,29,JPB600488801,264160,https://p.scdn.co/mp3-preview/e131726da2ffa723df2c92609e2b91b0813a725d,282386
4GTQVTRiJSyY6BNFEBInmT,"RAINBOW, RAINBOW",Hawaiian6,BEGINNINGS,2005.0,2005-08-06,day,1,8,11,False,32,JPH200500032,195666,https://p.scdn.co/mp3-preview/9f50fb6220554b49b06f4f96028a90eb41be96f5,282024
1aU81OQchMr5Ck0D5F7t4t,さよならの向う側,Masayuki Suzuki,山口百恵トリビュート Thank You For･･･Part2,2005.0,2005-06-29,day,1,1,8,False,17,JPES00500561,338720,https://p.scdn.co/mp3-preview/b40c79d87422d70e74c7c3a559d2e83030e3e8fc,274717
1YHSR6j2N8xs065p2TkM5m,変わりゆく空,w-inds.,ageha,2005.0,2005-06-01,day,1,9,14,False,21,JPPC00500068,293266,https://p.scdn.co/mp3-preview/8bbbc49bdda1dbd9c97e7a86526564f0f752664c,271715
3THynkB0Rgff6aWN1hmEeD,ココロノドア,CHEMISTRY,Hot Chemistry,2005.0,2005-01-01,year,1,2,11,False,23,JPN100401342,338173,https://p.scdn.co/mp3-preview/67fc3673e5cad142a130f4f5277025ee26dda3c6,244506
6qqFGgQapmWZog7BCrU1Vr,twinkle twinkle poppp!,CAPSULE,L.D.K. Lounge Designers Killer,2005.0,2005-09-21,day,1,4,10,False,15,JPI800500079,193520,https://p.scdn.co/mp3-preview/12afee0ae5d4bdadf3385502bf248f0af7a70338,238352
5B4A0NqC80RJnsAGxkrfun,彗星,Salyu,landmark,2005.0,2005-06-15,day,1,10,11,False,24,JPTF00500301,316093,https://p.scdn.co/mp3-preview/b2c01f0310a672e852478a47502170fc44d2c364,225890
4JNmehzixu2uDF85a4TqVA,ダンスはうまく踊れない,Hideaki Tokunaga,VOCALIST,2005.0,2005-11-01,day,1,10,13,False,28,JPPO00518340,272200,https://p.scdn.co/mp3-preview/4b1a058180ff916f22d281c938881c85bd314015,216899
7geR7TYFVz2uXYC0Tsar3S,夢の場所へ,w-inds.,夢の場所へ,2005.0,2005-01-01,day,1,1,4,False,16,JPPC00401713,262200,https://p.scdn.co/mp3-preview/68d6b5764662de8843e720d737b257d0c6abc213,212272
710T7Nd7EdaVzNmMWWc4DL,明日もいつも通りに,aiko,夢の中のまっすぐな道,2005.0,2005-03-02,day,1,4,13,False,24,JPPC00500080,321933,https://p.scdn.co/mp3-preview/65dc4e6ec2e98ca46a6e99fb8a7b286c2c380d8d,187134
6XK90Qz8JCWN7YbB4a3O3x,プッシュプレイ,PornoGraffitti,THUMPΧ,2005.0,2005-04-20,day,1,11,14,False,22,JPU900500447,245000,https://p.scdn.co/mp3-preview/2caf3eb26f9a5cb28aa8f23afe65a8626f86f133,184905
4gLz6Da3BQVQnoQGVrp3zW,Hearty・・・,Kumi Koda,secret,2005.0,2005-02-09,day,1,6,15,False,21,JPB600500203,211833,https://p.scdn.co/mp3-preview/f1e1645dbc46e60d45edd288ab688e583901d50d,177285
7dOlPj3Kmfa1Lmwfv8A4mn,ティンカーベル,YUKI,joy,2005.0,2005-02-23,day,1,11,13,False,20,JPES00402125,288226,https://p.scdn.co/mp3-preview/fc1c26b2ef4764bb835b51e0ae6ae037e9348394,177153
2txuPzrqe7F0bVHzPZI27h,さみしくとも明日を待つ,Sukima Switch,空創クリップ,2005.0,2005-07-20,day,1,6,11,False,17,JPBV00500243,426026,https://p.scdn.co/mp3-preview/cf282ec993a34dad005dce16163c727aa360ec74,154611
4owbZfIACTMeqcOUnmYoqy,BE NOTHING,10-FEET,4REST,2005.0,2005-07-01,day,1,6,12,False,18,JPPO00428240,143280,https://p.scdn.co/mp3-preview/896c98fa841635689e98af79bc314358bd4919fe,144676
3VQ3eVb64u7j3l9VpYLgW4,Carry On,EXILE,SINGLE BEST,2005.0,2005-01-01,day,1,10,14,False,28,JPB600424601,291600,https://p.scdn.co/mp3-preview/63eab79cee77eac0320d2cf8ebae9a80d38758cc,140215
1XdHc65LC1zLUVnLdAITdG,Star,Kumi Koda,Promise / Star,2005.0,2005-09-07,day,1,2,4,False,20,JPB600543102,244700,https://p.scdn.co/mp3-preview/631023b2b31eff6208c3d1d380479c25bbfddab5,126763
5KE2NskhYSbtIzjseg4106,山はありし日のまま,SOUTHERN ALL STARS,キラーストリート,2005.0,2005-10-05,day,1,8,30,False,23,JPVI00531380,206000,https://p.scdn.co/mp3-preview/26aec7afe898ba7c5411b44f271e62b6dc9974ba,124148
4S3YRddmqy4NEoMVfOVBSx,快楽ギター,Tamio Okuda,comp,2005.0,2005-04-27,day,1,2,7,False,21,JPU900500402,163560,https://p.scdn.co/mp3-preview/d448761e35005246f771364aee016cf78ca4e0a2,122548
47c7nMAAZog9wiuJcuFkii,Re,Kazumasa Oda,そうかな,2005.0,2005-01-01,year,1,5,11,False,19,JPFH00500008,218480,https://p.scdn.co/mp3-preview/9ba6a59ed9bbae83ec1222b4200d1ccab67e7794,122334
259CKinT9lCdc7F2jWpgEu,甘く優しい微熱,B'z,愛のバクダン,2005.0,2005-03-09,day,1,3,3,False,23,JPBM00501108,276952,https://p.scdn.co/mp3-preview/0330e6cc1fe82954edf96489f2a5d50989ac9b0a,121547
3u2fekBanAjB4QqOUGyrl3,Dramatic Irony,Salyu,landmark,2005.0,2005-06-15,day,1,8,11,False,17,JPTF00501304,288706,https://p.scdn.co/mp3-preview/417e09820692ada7551c9299ab89f4f94559b0da,117612
0XgvIH1MbmIJcFXiFxJvGp,恋の涙,aiko,夢の中のまっすぐな道,2005.0,2005-03-02,day,1,6,13,False,20,JPPC00500081,240066,https://p.scdn.co/mp3-preview/5830ae8c2ba453c6a09356522fa481a68eb6533f,112671
3pnF5bBw4hWUtbtJspudPI,どうよ？,nobodyknows+,5MC & 1DJ,2005.0,2005-11-02,day,1,2,12,False,18,JPN300501341,274400,https://p.scdn.co/mp3-preview/a86a2d2c2a3547af27a0f021d946fde88b78dcfe,111715
7bzBUet5Maq6IBnUJhosj1,君が僕を想う夜,Fumiya Fujii,君が僕を想う夜,2005.0,2005-01-01,year,1,1,3,False,21,JPN300501422,258893,https://p.scdn.co/mp3-preview/a57d074a91df60e7aa43a1466da428bf31f08ce9,110478
